startTime,open,high,low,close,endTime,volume
1726444800000,5194477,5203417,5105443,5153569,1726487999999,2940.834
1726488000000,5153217,5165458,5051000,5114532,1726531199999,4612.587
1726531200000,5114022,5210414,5061740,5191181,1726574399999,2387.689
1726574400000,5191181,5391602,5172546,5299491,1726617599999,8927.884
1726617600000,5298911,5340383,5217384,5259207,1726660799999,2613.001
1726660800000,5259778,5432767,5201291,5429530,1726703999999,9361.191
1726704000000,5432230,5508414,5412690,5492597,1726747199999,4239.266
1726747200000,5492597,5592901,5486897,5513536,1726790399999,5388.512
1726790400000,5513369,5617622,5482876,5556293,1726833599999,3399.998
1726833600000,5555242,5565833,5459049,5534560,1726876799999,3767.279
1726876800000,5533763,5543731,5495262,5524398,1726919999999,970.372
1726920000000,5525292,5566104,5518976,5548409,1726963199999,1160.972
1726963200000,5549119,5557782,5477795,5498144,1727006399999,1191.957
1727006400000,5497417,5605533,5461230,5568040,1727049599999,3343.033
1727049600000,5569538,5670182,5479363,5553963,1727092799999,4132.100
1727092800000,5554024,5589240,5521069,5546447,1727135999999,3456.380
1727136000000,5545072,5599752,5490663,5557730,1727179199999,3049.983
1727179200000,5558404,5658634,5492161,5620834,1727222399999,4481.278
1727222400000,5621709,5670543,5537996,5566041,1727265599999,2418.365
1727265600000,5566041,5578577,5485203,5503358,1727308799999,3261.458
1727308800000,5503524,5622840,5461249,5613527,1727351999999,2730.660
1727352000000,5613771,5732176,5591430,5648740,1727395199999,6027.978
1727395200000,5647803,5714873,5617805,5666472,1727438399999,2568.481
1727438400000,5666472,5758615,5655396,5691433,1727481599999,4231.542
1727481600000,5691606,5730496,5661555,5690100,1727524799999,1025.813
1727524800000,5690887,5706570,5657663,5695065,1727567999999,1142.255
1727568000000,5695628,5707305,5658061,5680914,1727611199999,870.452
1727611200000,5682038,5708544,5660194,5666527,1727654399999,1179.941
1727654400000,5667987,5669041,5462606,5512070,1727697599999,4307.181
1727697600000,5512856,5541740,5426085,5467349,1727740799999,3804.477
1727740800000,5467349,5536944,5439131,5503560,1727783999999,2053.154
1727784000000,5503560,5511448,5193556,5250140,1727827199999,10225.927
1727827200000,5249587,5349379,5243357,5281036,1727870399999,2637.852
1727870400000,5281036,5387412,5179153,5248194,1727913599999,7134.671
1727913600000,5247909,5342072,5227143,5284260,1727956799999,2838.043
